# PROCESSED SYNTHETIC DATASET -- ALS baseline corrected + Savitzky-Golay smoothed
# DEMONSTRATION DATASET. Synthetically generated for portfolio purposes. These values were not measured on any instrument and do not describe a real sample.
wavenumber_cm-1,absorbance_raw,baseline,absorbance_baseline_corrected,absorbance_smoothed,transmittance_raw_percent
2647.0,0.042797,0.023156,0.019641,0.019148,90.6157
2646.0,0.040028,0.023122,0.016906,0.019046,91.1951
2645.0,0.042106,0.023088,0.019018,0.018248,90.76
2644.0,0.045002,0.023055,0.021947,0.018181,90.1568
2643.0,0.039023,0.023022,0.016001,0.017247,91.4065
2642.0,0.038028,0.02299,0.015038,0.016839,91.6162
2641.0,0.040005,0.022958,0.017047,0.017232,91.2001
2640.0,0.039564,0.022926,0.016638,0.016919,91.2926
2639.0,0.038557,0.022894,0.015663,0.017211,91.5045
2638.0,0.044355,0.022863,0.021492,0.018746,90.2911
2637.0,0.04276,0.022833,0.019927,0.019396,90.6233
2636.0,0.040117,0.022803,0.017314,0.019121,91.1764
2635.0,0.043337,0.022773,0.020564,0.019093,90.5031
2634.0,0.042942,0.022743,0.020199,0.018864,90.5854
2633.0,0.039354,0.022714,0.01664,0.018503,91.3369
2632.0,0.039205,0.022685,0.01652,0.018748,91.3681
2631.0,0.04271,0.022657,0.020053,0.018957,90.6337
2630.0,0.042305,0.022629,0.019676,0.018878,90.7184
2629.0,0.042892,0.022601,0.020291,0.018859,90.5959
2628.0,0.040521,0.022574,0.017947,0.01859,91.0917
2627.0,0.040834,0.022547,0.018287,0.018183,91.026
2626.0,0.040448,0.02252,0.017928,0.01755,91.1071
2625.0,0.038025,0.022494,0.015531,0.017666,91.6168
2624.0,0.039118,0.022468,0.01665,0.017609,91.3865
2623.0,0.042511,0.022443,0.020068,0.01797,90.6752
2622.0,0.041225,0.022418,0.018807,0.018235,90.9442
2621.0,0.041691,0.022393,0.019298,0.018819,90.8467
2620.0,0.039585,0.022368,0.017217,0.019005,91.2883
2619.0,0.041577,0.022344,0.019233,0.01908,90.8705
2618.0,0.041666,0.02232,0.019346,0.018835,90.852
2617.0,0.041774,0.022297,0.019477,0.018718,90.8292
2616.0,0.039922,0.022274,0.017648,0.018825,91.2174
2615.0,0.042754,0.022251,0.020503,0.019381,90.6245
2614.0,0.040084,0.022229,0.017855,0.018927,91.1834
2613.0,0.040471,0.022206,0.018265,0.019051,91.1022
2612.0,0.043205,0.022185,0.02102,0.019115,90.5306
2611.0,0.042142,0.022163,0.019979,0.019598,90.7524
2610.0,0.038971,0.022142,0.016829,0.01951,91.4174
2609.0,0.04333,0.022122,0.021208,0.019798,90.5044
2608.0,0.041495,0.022101,0.019394,0.01951,90.8877
2607.0,0.042732,0.022081,0.020651,0.019072,90.6292
2606.0,0.040048,0.022061,0.017987,0.019043,91.1909
2605.0,0.040739,0.022042,0.018697,0.018741,91.046
2604.0,0.039986,0.022023,0.017963,0.0185,91.2041
2603.0,0.040607,0.022004,0.018603,0.018622,91.0738
2602.0,0.040616,0.021986,0.01863,0.018926,91.0718
2601.0,0.040459,0.021968,0.018491,0.018965,91.1047
2600.0,0.043527,0.02195,0.021577,0.018781,90.4635
2599.0,0.039975,0.021932,0.018043,0.018949,91.2064
2598.0,0.041292,0.021915,0.019377,0.01917,90.9302
2597.0,0.03835,0.021898,0.016452,0.019558,91.5482
2596.0,0.042093,0.021882,0.020211,0.0196,90.7627
2595.0,0.043183,0.021866,0.021317,0.019642,90.5352
2594.0,0.042674,0.02185,0.020824,0.019858,90.6414
2593.0,0.041793,0.021834,0.019959,0.019749,90.8253
2592.0,0.040039,0.021819,0.01822,0.019976,91.1928
2591.0,0.041282,0.021804,0.019478,0.019083,90.9324
2590.0,0.039715,0.02179,0.017925,0.018975,91.2609
2589.0,0.041787,0.021775,0.020012,0.018725,90.8266
2588.0,0.041403,0.021761,0.019642,0.018769,90.9069
2587.0,0.039056,0.021748,0.017308,0.019003,91.3996
2586.0,0.042329,0.021734,0.020595,0.019274,90.7134
2585.0,0.039215,0.021721,0.017494,0.019584,91.3661
2584.0,0.042189,0.021708,0.020481,0.019539,90.7425
2583.0,0.04241,0.021696,0.020714,0.020271,90.6965
2582.0,0.042564,0.021684,0.02088,0.020315,90.6642
2581.0,0.041006,0.021672,0.019334,0.020041,90.9901
2580.0,0.041689,0.02166,0.020029,0.019924,90.8472
2579.0,0.042784,0.021649,0.021135,0.019198,90.6183
2578.0,0.038001,0.021638,0.016363,0.019151,91.6219
2577.0,0.041391,0.021627,0.019764,0.019046,90.9094
2576.0,0.040006,0.021617,0.018389,0.019081,91.1998
2575.0,0.041206,0.021607,0.019599,0.019317,90.9482
2574.0,0.042519,0.021597,0.020922,0.019477,90.6736
2573.0,0.040205,0.021588,0.018617,0.019682,91.158
2572.0,0.041291,0.021579,0.019712,0.019384,90.9304
2571.0,0.042143,0.02157,0.020573,0.019564,90.7523
2570.0,0.039595,0.021561,0.018034,0.019509,91.2862
2569.0,0.040136,0.021553,0.018583,0.019636,91.1725
2568.0,0.04258,0.021545,0.021035,0.019979,90.6609
2567.0,0.042142,0.021537,0.020605,0.019914,90.7523
2566.0,0.041567,0.021529,0.020038,0.019655,90.8725
2565.0,0.041674,0.021522,0.020152,0.020433,90.8502
2564.0,0.040901,0.021515,0.019386,0.020049,91.0121
2563.0,0.040777,0.021509,0.019268,0.019947,91.0381
2562.0,0.0412,0.021502,0.019698,0.019883,90.9494
2561.0,0.044506,0.021496,0.02301,0.019869,90.2596
2560.0,0.038379,0.02149,0.016889,0.019613,91.5421
2559.0,0.042842,0.021485,0.021357,0.020092,90.6062
2558.0,0.039925,0.021479,0.018446,0.019905,91.2168
2557.0,0.041157,0.021474,0.019683,0.019421,90.9585
2556.0,0.040981,0.02147,0.019511,0.018959,90.9953
2555.0,0.043311,0.021465,0.021846,0.019732,90.5083
2554.0,0.037926,0.021461,0.016465,0.019042,91.6378
2553.0,0.039974,0.021457,0.018517,0.019318,91.2066
2552.0,0.041503,0.021454,0.020049,0.019068,90.886
2551.0,0.042527,0.02145,0.021077,0.019148,90.6719
2550.0,0.038243,0.021447,0.016796,0.019248,91.5708
2549.0,0.042509,0.021444,0.021065,0.019923,90.6757
2548.0,0.040604,0.021442,0.019162,0.020207,91.0743
2547.0,0.042349,0.021439,0.02091,0.020569,90.7091
2546.0,0.041922,0.021437,0.020485,0.020472,90.7983
2545.0,0.042649,0.021435,0.021214,0.020997,90.6464
2544.0,0.04348,0.021434,0.022046,0.02031,90.4733
2543.0,0.041103,0.021432,0.019671,0.020154,90.9698
2542.0,0.039165,0.021431,0.017734,0.019865,91.3765
2541.0,0.042733,0.021431,0.021302,0.01983,90.629
2540.0,0.039569,0.02143,0.018139,0.020078,91.2917
2539.0,0.042412,0.02143,0.020982,0.020032,90.6959
2538.0,0.042712,0.02143,0.021282,0.020208,90.6333
2537.0,0.042272,0.02143,0.020842,0.020497,90.7251
2536.0,0.042396,0.02143,0.020966,0.020519,90.6994
2535.0,0.039508,0.021431,0.018077,0.020859,91.3046
2534.0,0.042044,0.021432,0.020612,0.020279,90.7729
2533.0,0.043821,0.021433,0.022388,0.020678,90.4022
2532.0,0.042698,0.021435,0.021263,0.020845,90.6363
2531.0,0.041409,0.021436,0.019973,0.021206,90.9056
2530.0,0.041528,0.021438,0.02009,0.021583,90.8809
2529.0,0.045337,0.02144,0.023897,0.021192,90.0873
2528.0,0.041099,0.021443,0.019656,0.020955,90.9705
2527.0,0.043081,0.021445,0.021636,0.020548,90.5564
2526.0,0.041504,0.021448,0.020056,0.020199,90.8857
2525.0,0.040607,0.021451,0.019156,0.019926,91.0736
2524.0,0.040763,0.021455,0.019308,0.019059,91.0409
2523.0,0.03911,0.021458,0.017652,0.01878,91.3881
2522.0,0.041566,0.021462,0.020104,0.018436,90.8729
2521.0,0.041068,0.021466,0.019602,0.018656,90.977
2520.0,0.037909,0.02147,0.016439,0.019007,91.6413
2519.0,0.040477,0.021475,0.019002,0.019696,91.1009
2518.0,0.042678,0.02148,0.021198,0.01995,90.6405
2517.0,0.042249,0.021485,0.020764,0.019809,90.7301
2516.0,0.042588,0.02149,0.021098,0.020705,90.6592
2515.0,0.042773,0.021495,0.021278,0.021208,90.6205
2514.0,0.03974,0.021501,0.018239,0.020843,91.2558
2513.0,0.042803,0.021507,0.021296,0.020756,90.6143
2512.0,0.045189,0.021513,0.023676,0.020684,90.1179
2511.0,0.040314,0.021519,0.018795,0.020773,91.1352
2510.0,0.041663,0.021526,0.020137,0.020667,90.8526
2509.0,0.043081,0.021532,0.021549,0.020536,90.5563
2508.0,0.041233,0.021539,0.019694,0.020363,90.9426
2507.0,0.04247,0.021547,0.020923,0.020245,90.6839
2506.0,0.040645,0.021554,0.019091,0.020555,91.0657
2505.0,0.041975,0.021562,0.020413,0.020226,90.7873
2504.0,0.043642,0.021569,0.022073,0.019626,90.4394
2503.0,0.039955,0.021577,0.018378,0.019151,91.2106
2502.0,0.040186,0.021586,0.0186,0.018762,91.1621
2501.0,0.040041,0.021594,0.018447,0.0192,91.1926
2500.0,0.039084,0.021603,0.017481,0.019031,91.3936
2499.0,0.040928,0.021612,0.019316,0.018953,91.0065
2498.0,0.043285,0.021621,0.021664,0.019929,90.5139
2497.0,0.043597,0.02163,0.021967,0.020565,90.4489
2496.0,0.039844,0.02164,0.018204,0.021216,91.2339
2495.0,0.042331,0.021649,0.020682,0.021366,90.7128
2494.0,0.045029,0.021659,0.02337,0.020842,90.151
2493.0,0.042408,0.021669,0.020739,0.019791,90.6968
2492.0,0.041734,0.02168,0.020054,0.019881,90.8377
2491.0,0.039591,0.02169,0.017901,0.020015,91.287
2490.0,0.039897,0.021701,0.018196,0.019552,91.2227
2489.0,0.040474,0.021712,0.018762,0.019616,91.1017
2488.0,0.04543,0.021723,0.023707,0.019838,90.068
2487.0,0.040944,0.021734,0.01921,0.019929,91.0031
2486.0,0.041752,0.021746,0.020006,0.019903,90.8338
2485.0,0.042161,0.021757,0.020404,0.019987,90.7485
2484.0,0.039182,0.021769,0.017413,0.019638,91.3729
2483.0,0.041256,0.021781,0.019475,0.019452,90.9377
2482.0,0.041675,0.021793,0.019882,0.019785,90.8499
2481.0,0.043689,0.021806,0.021883,0.019885,90.4297
2480.0,0.040786,0.021819,0.018967,0.019897,91.0362
2479.0,0.042491,0.021831,0.02066,0.02011,90.6794
2478.0,0.040151,0.021844,0.018307,0.019669,91.1694
2477.0,0.042026,0.021858,0.020168,0.018899,90.7767
2476.0,0.040379,0.021871,0.018508,0.018937,91.1215
2475.0,0.041162,0.021885,0.019277,0.019178,90.9573
2474.0,0.040095,0.021898,0.018197,0.019022,91.1812
2473.0,0.040231,0.021912,0.018319,0.019667,91.1526
2472.0,0.044616,0.021926,0.02269,0.019367,90.2369
2471.0,0.040202,0.021941,0.018261,0.019659,91.1586
2470.0,0.041362,0.021955,0.019407,0.019492,90.9154
2469.0,0.0427,0.02197,0.02073,0.019238,90.6358
2468.0,0.038521,0.021985,0.016536,0.019125,91.5121
2467.0,0.042223,0.022,0.020223,0.018675,90.7355
2466.0,0.03978,0.022015,0.017765,0.018746,91.2474
2465.0,0.040714,0.02203,0.018684,0.018411,91.0513
2464.0,0.042167,0.022046,0.020121,0.018595,90.7471
2463.0,0.039386,0.022061,0.017325,0.018837,91.33
2462.0,0.039625,0.022077,0.017548,0.018109,91.2799
2461.0,0.041156,0.022093,0.019063,0.017967,90.9587
2460.0,0.041468,0.02211,0.019358,0.017865,90.8934
2459.0,0.038243,0.022126,0.016117,0.017917,91.5709
2458.0,0.038663,0.022142,0.016521,0.018386,91.4824
2457.0,0.041201,0.022159,0.019042,0.017905,90.9492
2456.0,0.041857,0.022176,0.019681,0.01779,90.812
2455.0,0.040258,0.022193,0.018065,0.017692,91.1469
2454.0,0.039524,0.02221,0.017314,0.017991,91.301
2453.0,0.037601,0.022228,0.015373,0.01761,91.7063
2452.0,0.041824,0.022245,0.019579,0.01751,90.8188
2451.0,0.039516,0.022263,0.017253,0.018397,91.3028
2450.0,0.041506,0.022281,0.019225,0.019499,90.8853
2449.0,0.041165,0.022299,0.018866,0.019996,90.9568
2448.0,0.044759,0.022317,0.022442,0.020391,90.2072
2447.0,0.044871,0.022335,0.022536,0.020082,90.1839
2446.0,0.041004,0.022354,0.01865,0.01979,90.9905
2445.0,0.039612,0.022372,0.01724,0.019148,91.2827
2444.0,0.041798,0.022391,0.019407,0.01888,90.8244
2443.0,0.040631,0.02241,0.018221,0.018988,91.0686
2442.0,0.040422,0.022429,0.017993,0.019063,91.1125
2441.0,0.043128,0.022448,0.02068,0.019372,90.5466
2440.0,0.043905,0.022468,0.021437,0.019691,90.3847
2439.0,0.043372,0.022487,0.020885,0.019563,90.4957
2438.0,0.038635,0.022507,0.016128,0.019812,91.4883
2437.0,0.041645,0.022527,0.019118,0.01986,90.8563
2436.0,0.043644,0.022547,0.021097,0.019154,90.4391
2435.0,0.041818,0.022567,0.019251,0.019233,90.8202
2434.0,0.042757,0.022587,0.02017,0.019258,90.6239
2433.0,0.04137,0.022608,0.018762,0.019208,90.9138
2432.0,0.039726,0.022628,0.017098,0.018873,91.2585
2431.0,0.043063,0.022649,0.020414,0.01834,90.5602
2430.0,0.039462,0.02267,0.016792,0.018329,91.3142
2429.0,0.040627,0.022691,0.017936,0.017781,91.0695
2428.0,0.042622,0.022712,0.01991,0.017929,90.6522
2427.0,0.038932,0.022733,0.016199,0.01802,91.4255
2426.0,0.040834,0.022755,0.018079,0.017584,91.0262
2425.0,0.03933,0.022776,0.016554,0.017844,91.3419
2424.0,0.042719,0.022798,0.019921,0.018194,90.6318
2423.0,0.04055,0.02282,0.01773,0.018316,91.0856
2422.0,0.04021,0.022842,0.017368,0.018554,91.1569
2421.0,0.042497,0.022864,0.019633,0.018182,90.6782
2420.0,0.043024,0.022886,0.020138,0.018435,90.5683
2419.0,0.039147,0.022908,0.016239,0.017979,91.3804
2418.0,0.039778,0.022931,0.016847,0.018336,91.2477
2417.0,0.041364,0.022954,0.01841,0.018194,90.9152
2416.0,0.043071,0.022976,0.020095,0.018075,90.5585
2415.0,0.040008,0.022999,0.017009,0.018345,91.1993
2414.0,0.042684,0.023022,0.019662,0.018504,90.6393
2413.0,0.04046,0.023045,0.017415,0.018449,91.1046
2412.0,0.042235,0.023069,0.019166,0.018407,90.733
2411.0,0.041322,0.023092,0.01823,0.018604,90.9239
2410.0,0.040484,0.023115,0.017369,0.019371,91.0996
2409.0,0.043918,0.023139,0.020779,0.019132,90.382
2408.0,0.043239,0.023163,0.020076,0.019638,90.5235
2407.0,0.043189,0.023187,0.020002,0.019419,90.5338
2406.0,0.042762,0.023211,0.019551,0.019294,90.6229
2405.0,0.040105,0.023235,0.01687,0.019159,91.179
2404.0,0.043523,0.023259,0.020264,0.018168,90.4643
2403.0,0.04016,0.023283,0.016877,0.017894,91.1674
2402.0,0.041579,0.023308,0.018271,0.017827,90.8701
2401.0,0.041801,0.023332,0.018469,0.018231,90.8236
2400.0,0.039659,0.023357,0.016302,0.018917,91.2727
2399.0,0.043549,0.023382,0.020167,0.019003,90.4588
2398.0,0.043324,0.023407,0.019917,0.019219,90.5057
2397.0,0.043859,0.023432,0.020427,0.018838,90.3942
2396.0,0.042416,0.023457,0.018959,0.018316,90.6952
2395.0,0.04023,0.023482,0.016748,0.018036,91.1529
2394.0,0.039621,0.023507,0.016114,0.017588,91.2808
2393.0,0.040814,0.023533,0.017281,0.017757,91.0303
2392.0,0.041328,0.023558,0.01777,0.018136,90.9226
2391.0,0.043808,0.023584,0.020224,0.018867,90.4048
2390.0,0.044053,0.02361,0.020443,0.019387,90.3539
2389.0,0.043286,0.023636,0.01965,0.019758,90.5135
2388.0,0.042962,0.023662,0.0193,0.019574,90.5811
2387.0,0.042697,0.023688,0.019009,0.019342,90.6364
2386.0,0.042087,0.023714,0.018373,0.019176,90.7639
2385.0,0.043569,0.02374,0.019829,0.019014,90.4546
2384.0,0.042162,0.023767,0.018395,0.019291,90.7482
2383.0,0.043573,0.023793,0.01978,0.019,90.4539
2382.0,0.043598,0.02382,0.019778,0.018678,90.4485
2381.0,0.041653,0.023846,0.017807,0.018542,90.8545
2380.0,0.043136,0.023873,0.019263,0.018306,90.5449
2379.0,0.040025,0.0239,0.016125,0.018794,91.1959
2378.0,0.043099,0.023927,0.019172,0.019372,90.5527
2377.0,0.044476,0.023954,0.020522,0.019781,90.2659
2376.0,0.04459,0.023981,0.020609,0.020344,90.2423
2375.0,0.046495,0.024009,0.022486,0.020532,89.8473
2374.0,0.044609,0.024036,0.020573,0.020611,90.2384
2373.0,0.042096,0.024064,0.018032,0.019744,90.762
2372.0,0.043796,0.024091,0.019705,0.019547,90.4074
2371.0,0.042845,0.024119,0.018726,0.018673,90.6056
2370.0,0.042022,0.024147,0.017875,0.017734,90.7776
2369.0,0.042343,0.024174,0.018169,0.017961,90.7104
2368.0,0.044008,0.024202,0.019806,0.018099,90.3633
2367.0,0.038749,0.02423,0.014519,0.018184,91.4642
2366.0,0.043103,0.024258,0.018845,0.018845,90.5518
2365.0,0.046122,0.024287,0.021835,0.019549,89.9244
2364.0,0.043353,0.024315,0.019038,0.020141,90.4996
2363.0,0.045506,0.024343,0.021163,0.020566,90.0521
2362.0,0.045815,0.024372,0.021443,0.020835,89.9881
2361.0,0.044871,0.0244,0.020471,0.020384,90.1839
2360.0,0.044433,0.024429,0.020004,0.01981,90.2748
2359.0,0.043603,0.024457,0.019146,0.020176,90.4476
2358.0,0.043362,0.024486,0.018876,0.019973,90.4978
2357.0,0.046223,0.024515,0.021708,0.020573,89.9037
2356.0,0.044588,0.024544,0.020044,0.020931,90.2427
2355.0,0.048005,0.024573,0.023432,0.021567,89.5354
2354.0,0.045882,0.024602,0.02128,0.02183,89.9742
2353.0,0.048544,0.024631,0.023913,0.022563,89.4243
2352.0,0.045702,0.02466,0.021042,0.023406,90.0115
2351.0,0.049527,0.02469,0.024837,0.024218,89.2222
2350.0,0.04928,0.024719,0.024561,0.025763,89.273
2349.0,0.055044,0.024748,0.030296,0.027829,88.0959
2348.0,0.054932,0.024778,0.030154,0.029863,88.1186
2347.0,0.056026,0.024808,0.031218,0.033901,87.897
2346.0,0.064433,0.024837,0.039596,0.037972,86.2119
2345.0,0.064512,0.024867,0.039645,0.043548,86.1962
2344.0,0.071994,0.024897,0.047097,0.048444,84.724
2343.0,0.082036,0.024927,0.057109,0.053405,82.7874
2342.0,0.081978,0.024957,0.057021,0.05699,82.7985
2341.0,0.086173,0.024987,0.061186,0.057694,82.0025
2340.0,0.080521,0.025017,0.055504,0.056598,83.0767
2339.0,0.079187,0.025047,0.05414,0.053129,83.3322
2338.0,0.073475,0.025077,0.048398,0.047411,84.4355
2337.0,0.065025,0.025107,0.039918,0.042504,86.0945
2336.0,0.061686,0.025138,0.036548,0.037443,86.7589
2335.0,0.05893,0.025168,0.033762,0.033572,87.3112
2334.0,0.05213,0.025198,0.026932,0.029481,88.6891
2333.0,0.055726,0.025229,0.030497,0.02717,87.9578
2332.0,0.050776,0.02526,0.025516,0.025648,88.9659
2331.0,0.048271,0.02529,0.022981,0.023956,89.4806
2330.0,0.045922,0.025321,0.020601,0.022552,89.9659
2329.0,0.049496,0.025352,0.024144,0.021098,89.2287
2328.0,0.045602,0.025383,0.020219,0.019584,90.0323
2327.0,0.043792,0.025413,0.018379,0.019,90.4082
2326.0,0.04324,0.025444,0.017796,0.019078,90.5232
2325.0,0.042436,0.025475,0.016961,0.018877,90.6909
2324.0,0.046172,0.025506,0.020666,0.019125,89.9141
2323.0,0.044833,0.025538,0.019295,0.019502,90.1918
2322.0,0.047558,0.025569,0.021989,0.019412,89.6277
2321.0,0.043835,0.0256,0.018235,0.019127,90.3994
2320.0,0.046147,0.025631,0.020516,0.01903,89.9194
2319.0,0.040486,0.025663,0.014823,0.018099,91.099
2318.0,0.042884,0.025694,0.01719,0.017998,90.5975
2317.0,0.044474,0.025725,0.018749,0.017258,90.2664
2316.0,0.044876,0.025757,0.019119,0.017505,90.1828
2315.0,0.041446,0.025788,0.015658,0.016814,90.898
2314.0,0.043974,0.02582,0.018154,0.016807,90.3703
2313.0,0.040334,0.025852,0.014482,0.01631,91.131
2312.0,0.043173,0.025883,0.01729,0.016016,90.5371
2311.0,0.039636,0.025915,0.013721,0.016327,91.2776
2310.0,0.04372,0.025947,0.017773,0.017296,90.4233
2309.0,0.044291,0.025979,0.018312,0.017121,90.3044
2308.0,0.043634,0.026011,0.017623,0.017278,90.4412
2307.0,0.044552,0.026042,0.01851,0.01699,90.2501
2306.0,0.043249,0.026074,0.017175,0.017389,90.5214
2305.0,0.039096,0.026106,0.01299,0.016512,91.391
2304.0,0.042595,0.026138,0.016457,0.015807,90.6577
2303.0,0.04335,0.026171,0.017179,0.015364,90.5003
2302.0,0.042964,0.026203,0.016761,0.014622,90.5808
2301.0,0.038589,0.026235,0.012354,0.014631,91.4979
2300.0,0.040413,0.026267,0.014146,0.01525,91.1144
2299.0,0.041406,0.026299,0.015107,0.015148,90.9064
2298.0,0.040859,0.026332,0.014527,0.01611,91.0209
2297.0,0.044875,0.026364,0.018511,0.016503,90.183
2296.0,0.045159,0.026396,0.018763,0.017246,90.1242
2295.0,0.043155,0.026429,0.016726,0.01698,90.541
2294.0,0.044797,0.026461,0.018336,0.01686,90.1993
2293.0,0.039088,0.026494,0.012594,0.016787,91.3929
2292.0,0.043489,0.026526,0.016963,0.015791,90.4714
2291.0,0.041919,0.026559,0.01536,0.015518,90.7989
2290.0,0.043733,0.026591,0.017142,0.015267,90.4206
2289.0,0.042135,0.026624,0.015511,0.01479,90.7539
2288.0,0.039472,0.026657,0.012815,0.015107,91.3119
2287.0,0.04246,0.026689,0.015771,0.014905,90.686
2286.0,0.040651,0.026722,0.013929,0.015449,91.0645
2285.0,0.042313,0.026755,0.015558,0.016036,90.7166
2284.0,0.044916,0.026788,0.018128,0.016709,90.1746
2283.0,0.044986,0.02682,0.018166,0.017301,90.1601
2282.0,0.044705,0.026853,0.017852,0.017676,90.2184
2281.0,0.044184,0.026886,0.017298,0.017764,90.3267
2280.0,0.042673,0.026919,0.015754,0.017039,90.6414
2279.0,0.044307,0.026952,0.017355,0.016135,90.3011
2278.0,0.044402,0.026985,0.017417,0.015773,90.2813
2277.0,0.040493,0.027018,0.013475,0.015277,91.0976
2276.0,0.041398,0.027051,0.014347,0.015422,90.9081
2275.0,0.042677,0.027084,0.015593,0.015684,90.6407
2274.0,0.043799,0.027117,0.016682,0.015756,90.4067
2273.0,0.042548,0.02715,0.015398,0.016249,90.6677
2272.0,0.045673,0.027183,0.01849,0.01676,90.0174
2271.0,0.043383,0.027216,0.016167,0.016309,90.4934
2270.0,0.043156,0.02725,0.015906,0.016133,90.5406
2269.0,0.043218,0.027283,0.015935,0.015983,90.5277
2268.0,0.041605,0.027316,0.014289,0.015266,90.8647
2267.0,0.041671,0.027349,0.014322,0.014806,90.8508
2266.0,0.044296,0.027382,0.016914,0.014571,90.3034
2265.0,0.041349,0.027416,0.013933,0.014138,90.9183
2264.0,0.039198,0.027449,0.011749,0.013741,91.3697
2263.0,0.043349,0.027482,0.015867,0.014107,90.5005
2262.0,0.039854,0.027516,0.012338,0.013802,91.2317
2261.0,0.041323,0.027549,0.013774,0.013883,90.9237
2260.0,0.042357,0.027582,0.014775,0.014518,90.7075
2259.0,0.044188,0.027616,0.016572,0.014789,90.3257
2258.0,0.040241,0.027649,0.012592,0.014815,91.1506
2257.0,0.04405,0.027682,0.016368,0.014982,90.3545
2256.0,0.042181,0.027716,0.014465,0.014837,90.7441
2255.0,0.041877,0.027749,0.014128,0.014383,90.8077
2254.0,0.042654,0.027783,0.014871,0.01381,90.6455
2253.0,0.040346,0.027816,0.01253,0.013542,91.1284
2252.0,0.042229,0.02785,0.014379,0.012879,90.7343
2251.0,0.039715,0.027883,0.011832,0.013372,91.261
2250.0,0.040576,0.027917,0.012659,0.013835,91.0803
2249.0,0.041843,0.02795,0.013893,0.014174,90.8148
2248.0,0.043717,0.027984,0.015733,0.014458,90.4239
2247.0,0.045127,0.028017,0.01711,0.014812,90.1308
2246.0,0.042441,0.028051,0.01439,0.01516,90.6899
2245.0,0.041666,0.028084,0.013582,0.015225,90.8519
2244.0,0.0421,0.028118,0.013982,0.014946,90.7612
2243.0,0.044567,0.028151,0.016416,0.014629,90.2469
2242.0,0.042172,0.028185,0.013987,0.014335,90.746
2241.0,0.043579,0.028219,0.01536,0.014398,90.4527
2240.0,0.041835,0.028252,0.013583,0.014337,90.8165
2239.0,0.042258,0.028286,0.013972,0.014089,90.7281
2238.0,0.041533,0.028319,0.013214,0.01387,90.8798
2237.0,0.042552,0.028353,0.014199,0.014002,90.6668
2236.0,0.04315,0.028387,0.014763,0.01439,90.5419
2235.0,0.042752,0.02842,0.014332,0.014805,90.625
2234.0,0.043122,0.028454,0.014668,0.01441,90.5479
2233.0,0.042974,0.028487,0.014487,0.013989,90.5787
2232.0,0.044304,0.028521,0.015783,0.013714,90.3017
2231.0,0.040347,0.028555,0.011792,0.0137,91.1283
2230.0,0.039548,0.028588,0.01096,0.013862,91.296
2229.0,0.042792,0.028622,0.01417,0.013661,90.6166
2228.0,0.044213,0.028655,0.015558,0.012918,90.3205
2227.0,0.042933,0.028689,0.014244,0.012803,90.5873
2226.0,0.041263,0.028723,0.01254,0.012694,90.9361
2225.0,0.038899,0.028756,0.010143,0.012453,91.4325
2224.0,0.038908,0.02879,0.010118,0.012207,91.4307
2223.0,0.043483,0.028824,0.014659,0.012144,90.4725
2222.0,0.04026,0.028857,0.011403,0.012462,91.1466
2221.0,0.043768,0.028891,0.014877,0.012977,90.4132
2220.0,0.043126,0.028924,0.014202,0.013801,90.5469
2219.0,0.041126,0.028958,0.012168,0.013989,90.9648
2218.0,0.042412,0.028992,0.01342,0.014102,90.696
2217.0,0.043757,0.029025,0.014732,0.014308,90.4156
